epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
99,5026.28,0.53793,0.84632,0.37574,0.96868,0.90204,0.91623,0.93787,0.79891,0.92114,0.92746,0.94822,0.76659,0.64057,1.03489,0.44957,1.08946,0.0080596,0.0080596,0.0080596
100,5076.42,0.54826,0.84396,0.38274,0.97821,0.91014,0.90967,0.94168,0.80644,0.91774,0.92495,0.95361,0.77394,0.63531,1.00145,0.4483,1.08091,0.0080398,0.0080398,0.0080398
101,5126.77,0.52875,0.81933,0.3755,0.9643,0.91268,0.90587,0.93658,0.79721,0.92483,0.92437,0.94727,0.76454,0.62971,1.0325,0.44449,1.07443,0.00802,0.00802,0.00802
102,5176.79,0.53272,0.81018,0.37068,0.96852,0.91552,0.90777,0.93834,0.79763,0.93341,0.91996,0.95011,0.77108,0.63426,1.06374,0.42947,1.08158,0.0080002,0.0080002,0.0080002
103,5226.73,0.53211,0.8089,0.36881,0.96542,0.91217,0.91477,0.93696,0.8046,0.93103,0.93251,0.95097,0.77046,0.63063,1.07009,0.43848,1.07647,0.0079804,0.0079804,0.0079804
104,5276.59,0.52632,0.79992,0.36157,0.96423,0.90414,0.92228,0.93943,0.80909,0.92447,0.93351,0.9509,0.77843,0.62165,1.06018,0.43919,1.0639,0.0079606,0.0079606,0.0079606
105,5326.85,0.52973,0.81007,0.37317,0.96249,0.9069,0.91364,0.94101,0.80995,0.92549,0.93092,0.95112,0.77429,0.62561,1.03534,0.43617,1.0649,0.0079408,0.0079408,0.0079408
106,5377.05,0.52054,0.81131,0.36645,0.96421,0.91183,0.91095,0.94062,0.80936,0.93716,0.9266,0.95383,0.77013,0.62127,1.03886,0.43347,1.06189,0.007921,0.007921,0.007921
107,5427.26,0.52289,0.82152,0.3688,0.95797,0.9161,0.90524,0.94518,0.81791,0.93489,0.92487,0.95571,0.77721,0.61315,1.02704,0.43532,1.05523,0.0079012,0.0079012,0.0079012
108,5477.7,0.53479,0.81423,0.36443,0.96703,0.90961,0.90674,0.93975,0.80979,0.9257,0.9266,0.9504,0.76801,0.62692,1.02855,0.43839,1.06227,0.0078814,0.0078814,0.0078814
109,5527.65,0.51554,0.794,0.36205,0.95659,0.91125,0.91321,0.94153,0.81495,0.9326,0.93351,0.95362,0.7787,0.62095,1.01043,0.4354,1.0562,0.0078616,0.0078616,0.0078616
110,5578,0.52132,0.80247,0.35696,0.96586,0.91217,0.91537,0.94241,0.81463,0.92831,0.9281,0.95153,0.78137,0.62283,1.04442,0.43218,1.05942,0.0078418,0.0078418,0.0078418
111,5628.39,0.51796,0.80178,0.36216,0.96007,0.91421,0.90933,0.93919,0.81444,0.93057,0.92573,0.95025,0.77827,0.62076,1.05274,0.43453,1.06457,0.007822,0.007822,0.007822
112,5678.31,0.51153,0.77976,0.35716,0.9576,0.9122,0.91019,0.93926,0.8112,0.92789,0.92314,0.94911,0.77737,0.63097,1.06076,0.43577,1.07513,0.0078022,0.0078022,0.0078022
113,5728.32,0.51939,0.79627,0.35276,0.96426,0.92364,0.90878,0.93894,0.81077,0.94087,0.92573,0.94969,0.77061,0.62103,1.06284,0.43313,1.06177,0.0077824,0.0077824,0.0077824
114,5778.62,0.51463,0.78954,0.36339,0.95901,0.91454,0.91485,0.94271,0.8149,0.93123,0.92373,0.95024,0.77495,0.61932,1.04429,0.42855,1.0635,0.0077626,0.0077626,0.0077626
115,5829.51,0.52013,0.79087,0.35223,0.96041,0.91283,0.91192,0.9419,0.81625,0.92737,0.92616,0.95271,0.77918,0.62288,1.04313,0.42583,1.06423,0.0077428,0.0077428,0.0077428
116,5880.18,0.51856,0.78653,0.35991,0.96151,0.91996,0.90318,0.93812,0.81227,0.93401,0.91677,0.94954,0.77743,0.62326,1.07226,0.42325,1.07571,0.007723,0.007723,0.007723
117,5930.58,0.51566,0.79589,0.35573,0.94951,0.91538,0.91364,0.93934,0.81294,0.93229,0.93005,0.95369,0.78004,0.61802,1.10262,0.42944,1.07047,0.0077032,0.0077032,0.0077032
118,5981.12,0.50811,0.78145,0.3489,0.95409,0.9065,0.91019,0.94134,0.81749,0.92764,0.92314,0.95445,0.78279,0.61506,1.07833,0.41933,1.06594,0.0076834,0.0076834,0.0076834
119,6031.47,0.51363,0.78196,0.3546,0.95639,0.92066,0.91278,0.94211,0.81458,0.9404,0.92655,0.95329,0.78257,0.61607,1.03246,0.40957,1.06422,0.0076636,0.0076636,0.0076636
120,6081.44,0.51436,0.77137,0.35849,0.9572,0.91502,0.91537,0.94341,0.81662,0.93479,0.93178,0.95376,0.78403,0.61754,1.03436,0.41506,1.06458,0.0076438,0.0076438,0.0076438
121,6131.88,0.51329,0.78626,0.35027,0.95848,0.91852,0.91503,0.94246,0.81514,0.93315,0.92811,0.95228,0.7785,0.61799,1.03835,0.42043,1.0661,0.007624,0.007624,0.007624
122,6181.68,0.50343,0.77104,0.34726,0.9465,0.91282,0.91326,0.93906,0.81576,0.9315,0.92774,0.95204,0.78037,0.61194,1.0815,0.42062,1.06561,0.0076042,0.0076042,0.0076042
123,6231.66,0.50162,0.7767,0.34287,0.95242,0.9126,0.91623,0.94378,0.81831,0.92701,0.93092,0.95421,0.78791,0.61588,1.05627,0.421,1.0705,0.0075844,0.0075844,0.0075844
124,6281.92,0.50085,0.768,0.34815,0.94941,0.91453,0.91537,0.94198,0.81642,0.92564,0.92453,0.95111,0.7825,0.61011,1.06268,0.42251,1.06624,0.0075646,0.0075646,0.0075646
